2020-07-27 14:02:11.164720;28.17
2020-07-27 14:02:21.933651;28.14
2020-07-27 14:02:32.110466;28.16
2020-07-27 14:02:41.274182;28.14
2020-07-27 14:02:49.521462;28.16
2020-07-27 14:02:56.944015;28.17
2020-07-27 14:03:03.623495;28.14
2020-07-27 14:03:09.634761;28.16
2020-07-27 14:03:15.049080;28.17
2020-07-27 14:03:20.126914;28.17
2020-07-27 14:03:25.135072;28.17
2020-07-27 14:03:30.145526;28.17
2020-07-27 14:03:35.156950;28.14
2020-07-27 14:03:40.173214;28.16
2020-07-27 14:03:45.179608;28.17
2020-07-27 14:03:50.188909;28.17
2020-07-27 14:03:55.196767;28.16
2020-07-27 14:04:00.595724;28.16
2020-07-27 14:04:06.528114;28.16
2020-07-27 14:04:13.062304;28.16
2020-07-27 14:04:20.241031;28.16
2020-07-27 14:04:28.148511;28.16
2020-07-27 14:04:36.836338;28.14
2020-07-27 14:04:46.390675;28.13
2020-07-27 14:04:56.915992;28.14
2020-07-27 14:05:08.470958;28.13
2020-07-27 14:05:21.182889;28.12
2020-07-27 14:05:35.153486;28.13
2020-07-27 14:05:50.026311;28.13
2020-07-27 14:06:05.051737;28.13
2020-07-27 14:06:20.092869;28.13
2020-07-27 14:06:33.976785;28.13
2020-07-27 14:06:48.570383;28.13
2020-07-27 14:07:03.560410;28.14
2020-07-27 14:07:18.603718;28.16
2020-07-27 14:07:33.630578;28.13
2020-07-27 14:07:48.646874;28.13
2020-07-27 14:08:03.680654;28.13
2020-07-27 14:08:17.546727;28.13
2020-07-27 14:08:30.002769;28.12
2020-07-27 14:08:41.225176;28.1
2020-07-27 14:08:51.314404;28.12
2020-07-27 14:09:00.395256;28.12
2020-07-27 14:09:08.565591;28.1
2020-07-27 14:09:15.922161;28.1
2020-07-27 14:09:22.540339;28.12
2020-07-27 14:09:28.497960;28.1
2020-07-27 14:09:34.779306;28.09
2020-07-27 14:09:41.677149;28.12
2020-07-27 14:09:49.272713;28.1
2020-07-27 14:09:57.641289;28.1
2020-07-27 14:10:06.838300;28.09
2020-07-27 14:10:16.948304;28.07
2020-07-27 14:10:28.072907;28.07
2020-07-27 14:10:40.303551;28.09
2020-07-27 14:10:51.803686;28.1
2020-07-27 14:11:02.146525;28.1
2020-07-27 14:11:11.473427;28.09
2020-07-27 14:11:19.867126;28.07
2020-07-27 14:11:27.405120;28.06
2020-07-27 14:11:34.204811;28.06
2020-07-27 14:11:41.370368;28.07
2020-07-27 14:11:49.239740;28.09
2020-07-27 14:11:57.907951;28.07
2020-07-27 14:12:07.430146;28.09
2020-07-27 14:12:17.919823;28.07
2020-07-27 14:12:29.441653;28.06
2020-07-27 14:12:42.137678;28.07
2020-07-27 14:12:56.102496;28.06
2020-07-27 14:13:10.983960;28.07
2020-07-27 14:13:24.813868;28.07
2020-07-27 14:13:37.259040;28.06
2020-07-27 14:13:48.463990;28.07
2020-07-27 14:13:58.545158;28.07
2020-07-27 14:14:07.629038;28.09
2020-07-27 14:14:15.794526;28.07
2020-07-27 14:14:24.409356;28.07
2020-07-27 14:14:33.877102;28.06
2020-07-27 14:14:44.309221;28.04
2020-07-27 14:14:55.775688;28.07
2020-07-27 14:15:08.397276;28.07
2020-07-27 14:15:22.298721;28.07
2020-07-27 14:15:35.336753;28.06
2020-07-27 14:15:47.070462;28.07
2020-07-27 14:15:57.629914;28.07
2020-07-27 14:16:07.126770;28.09
2020-07-27 14:16:15.678368;28.06
